LMS.exe_num_handles,LMS.exe_paged_pool,LMS.exe_pagefile,LMS.exe_peak_paged_pool,LMS.exe_peak_pagefile,LMS.exe_peak_wset,LMS.exe_user,OfficeClickToRun.exe_paged_pool,OfficeClickToRun.exe_peak_nonpaged_pool,SecurityHealthService.exe_num_handles,SecurityHealthService.exe_paged_pool,SecurityHealthService.exe_pagefile,SecurityHealthService.exe_peak_nonpaged_pool,SecurityHealthService.exe_peak_pagefile,SecurityHealthService.exe_peak_wset,SecurityHealthService.exe_read_bytes,SecurityHealthService.exe_read_count,SecurityHealthService.exe_user,SecurityHealthService.exe_write_bytes,SecurityHealthService.exe_write_count,SecurityHealthSystray.exe_ionice,SecurityHealthSystray.exe_nonpaged_pool,SecurityHealthSystray.exe_num_handles,SecurityHealthSystray.exe_paged_pool,SecurityHealthSystray.exe_pagefile,SecurityHealthSystray.exe_peak_pagefile,SecurityHealthSystray.exe_peak_wset,SecurityHealthSystray.exe_rss,SecurityHealthSystray.exe_system,SecurityHealthSystray.exe_user,SgrmBroker.exe_num_handles,SgrmBroker.exe_peak_paged_pool,SgrmBroker.exe_peak_pagefile,SgrmBroker.exe_peak_wset,ShellExperienceHost.exe_ionice,ShellExperienceHost.exe_num_handles,ShellExperienceHost.exe_paged_pool,ShellExperienceHost.exe_pagefile,ShellExperienceHost.exe_peak_pagefile,ShellExperienceHost.exe_peak_wset,ShellExperienceHost.exe_system,ShellExperienceHost.exe_user,StartMenuExperienceHost.exe_peak_nonpaged_pool,calc.exe_nice,calc.exe_num_handles,ctfmon.exe_ionice,ctfmon.exe_num_handles,ctfmon.exe_paged_pool,ctfmon.exe_pagefile,ctfmon.exe_peak_nonpaged_pool,ctfmon.exe_peak_pagefile,ctfmon.exe_peak_wset,ctfmon.exe_rss,explorer.exe_peak_wset,lsass.exe_connections_info,lsass.exe_num_handles,lsass.exe_paged_pool,lsass.exe_pagefile,lsass.exe_peak_nonpaged_pool,lsass.exe_peak_paged_pool,lsass.exe_peak_pagefile,lsass.exe_peak_wset,mimikatz.exe_peak_nonpaged_pool,mshta.exe_other_count,msiexec.exe_connections_info,powershell.exe_connections_info,powershell.exe_ionice,powershell.exe_nice,powershell.exe_num_handles,powershell.exe_num_page_faults,powershell.exe_other_count,powershell.exe_paged_pool,powershell.exe_pagefile,powershell.exe_peak_nonpaged_pool,powershell.exe_peak_pagefile,powershell.exe_peak_wset,powershell.exe_private,powershell.exe_read_bytes,powershell.exe_read_count,powershell.exe_rss,powershell.exe_system,powershell.exe_user,powershell.exe_vms,powershell.exe_write_bytes,powershell.exe_write_count,powershell.exe_wset,python.exe_connections_info,regsvr32.exe_num_handles,ruby.exe_connections_info,ruby.exe_num_handles,ruby.exe_paged_pool,ruby.exe_pagefile,ruby.exe_peak_nonpaged_pool,ruby.exe_peak_paged_pool,ruby.exe_peak_pagefile,ruby.exe_peak_wset,rundll32.exe_num_handles,services.exe_connections_info,services.exe_memory_percent,services.exe_nonpaged_pool,services.exe_num_handles,services.exe_paged_pool,services.exe_pagefile,services.exe_peak_nonpaged_pool,services.exe_peak_pagefile,services.exe_peak_wset,sihost.exe_ionice,sihost.exe_num_handles,sihost.exe_paged_pool,sihost.exe_pagefile,sihost.exe_peak_nonpaged_pool,sihost.exe_peak_pagefile,sihost.exe_peak_wset,smss.exe_pagefile,smss.exe_peak_pagefile,smss.exe_peak_wset,smss.exe_rss,smss.exe_system,spoolsv.exe_connections_info,spoolsv.exe_num_handles,spoolsv.exe_paged_pool,spoolsv.exe_pagefile,spoolsv.exe_peak_nonpaged_pool,spoolsv.exe_peak_pagefile,spoolsv.exe_peak_wset,spoolsv.exe_system,spoolsv.exe_user,suspecious_name_cnt,taskhostw.exe_ionice,taskhostw.exe_num_handles,taskhostw.exe_paged_pool,taskhostw.exe_peak_wset,wininit.exe_connections_info,wininit.exe_num_handles,wininit.exe_paged_pool,wininit.exe_pagefile,wininit.exe_peak_nonpaged_pool,wininit.exe_peak_pagefile,wininit.exe_peak_wset,wininit.exe_rss,wininit.exe_system,wininit.exe_user,winlogon.exe_num_handles,winlogon.exe_paged_pool,winlogon.exe_pagefile,winlogon.exe_peak_nonpaged_pool,winlogon.exe_peak_pagefile,winlogon.exe_peak_wset,winlogon.exe_system,winlogon.exe_user,date_time
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,3510,1531008,38682624,114,0,153624,156721152,1667424,0,7550,849320,47452160,155,0,0,119500,0,0.0,0,0,0,0,3130,121020,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385556480,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3804,1722720,71958528,138,0,221304,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1974,1253952,137736,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:22-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,1062,893568,12238848,0,63840,65101824,1093750.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,252,0,0,0,2925,1275840,32235520,95,0,128020,130600960,1389520,0,7550,849320,47452160,155,0,0,119500,0,0.0,0,0,0,0,3130,121020,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385556480,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3170,1435600,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1645,1044960,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:23-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3612,1224192,43671552,168,0,146304,9639648,361.0,0,24576,1.0,0,0,1062,893568,12238848,0,63840,65101824,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130600960,1389520,0,7550,849320,47452160,155,0,0,119500,0,0.0,0,0,0,0,3130,121022,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385564672,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3170,1435600,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1645,1044960,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:25-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,-361.0,0,20480,-1.0,0,0,885,744640,10199040,0,53200,54251520,-1093750.0,0,525,0,0,44600,0,7380,5580720,226443264,0,627360,36250000.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130600960,1389520,0,7550,849320,47452160,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3170,1435600,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1645,1044960,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:27-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,630,0,0,53520,0,6150,4650600,188702720,0,522800,-36250000.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130600960,1389520,0,7550,849320,47452160,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3170,1435600,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1645,1044960,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:28-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130600960,1389520,0,7548,849320,47452160,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3170,1435600,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1645,1044960,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:30-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130600960,1389520,0,7545,849320,47452160,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3170,1435600,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1645,1044960,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:32-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130600960,1389520,0,7545,849320,47452160,155,0,0,119500,0,0.0,0,0,0,0,3756,145236,2867.0,3022848,389455872,246,0,477840,0,2302266,151.0,462716928,1718750.0,0,13224151056384,34314,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3170,1435600,59965440,115,0,184420,6537216,0,7752,7397376,1718750.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1645,1044960,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:34-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130600960,1389520,0,9054,1019184,56942592,186,0,0,143400,0,0.0,0,0,0,0,3130,121030,-2867.0,2519040,324546560,205,0,398200,0,1918555,-151.0,385597440,-1718750.0,0,11020125880320,28595,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,972624,34160640,96,0,65808,0,3170,1435600,59965440,115,0,184420,6537216,0,7752,7397376,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1645,1044960,114780,0,984,462720,8724480,84,0,43824,42835968,468750.0,0,1644,877968,16982016,84,0,160392,4531250.0,0,2022-09-21 11:42:35-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130600960,1389520,0,7607,849384,47558656,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3170,1435600,59965440,115,0,184420,5447680,0,6460,6164480,-1718750.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1645,1044960,114780,0,820,385600,7270400,70,0,36520,35696640,-468750.0,0,1370,731640,14151680,70,0,133660,-4531250.0,0,2022-09-21 11:42:37-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,526,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7734,849640,47853568,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3220,1445840,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:40-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7743,849576,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3220,1445840,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:41-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7730,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3220,1445840,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:43-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7718,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3208,1444880,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2718,842688,33595392,204,0,98688,1250000.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:45-07:00
1410,539184,17891328,0,0,60528,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7710,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,-1250000.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:47-07:00
1175,449320,14909440,0,0,50440,0,1824192,336,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7710,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3828,1732128,72130560,138,0,221304,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:48-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,252,0,0,0,3510,1531008,38682624,114,0,153624,156745728,1667424,0,7704,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1998,1263168,137736,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:50-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3612,1224192,43671552,168,0,146304,9639648,361.0,0,24576,1.0,0,0,1062,893568,12238848,0,63840,65101824,1093750.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7700,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14151680,70,0,133660,0.0,0,2022-09-21 11:42:52-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,-361.0,0,20480,-1.0,0,0,885,744640,10199040,0,53200,54251520,-1093750.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7700,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14385152,70,0,133660,0.0,0,2022-09-21 11:42:54-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,7380,5580720,226443264,0,627360,36250000.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7700,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121030,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385597440,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14540800,70,0,133660,0.0,0,2022-09-21 11:42:55-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,630,0,0,53520,0,6150,4650600,188702720,0,522800,-36250000.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7700,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121032,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385605632,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14540800,70,0,133660,0.0,0,2022-09-21 11:42:57-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7700,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121040,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385638400,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14540800,70,0,133660,0.0,0,2022-09-21 11:42:59-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7703,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3756,145248,2867.0,3022848,389455872,246,0,477840,0,2302266,151.0,462766080,1718750.0,0,13224151056384,34314,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14540800,70,0,133660,0.0,0,2022-09-21 11:43:01-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,9246,1019184,57384960,186,0,0,143400,0,0.0,0,0,0,0,3130,121040,-2867.0,2519040,324546560,205,0,398200,0,1918555,-151.0,385638400,-1718750.0,0,11020125880320,28595,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,972624,34160640,96,0,65808,0,3190,1443440,60108800,115,0,184420,6537216,0,7752,7397376,1718750.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,984,462720,8724480,84,0,43824,42835968,468750.0,0,1644,877968,17448960,84,0,160392,4531250.0,0,2022-09-21 11:43:03-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7705,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121040,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385638400,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,-1718750.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,-468750.0,0,1370,731640,14540800,70,0,133660,-4531250.0,0,2022-09-21 11:43:04-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2925,1275840,32235520,95,0,128020,130621440,1389520,0,7705,849320,47820800,155,0,0,119500,0,0.0,0,0,0,0,3130,121040,0.0,2519040,324546560,205,0,398200,0,1918555,0.0,385638400,0.0,0,11020125880320,28595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,810520,28467200,80,0,54840,0,3190,1443440,60108800,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1665,1052640,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,731640,14540800,70,0,133660,0.0,0,2022-09-21 11:43:06-07:00
